timestamp,pattern_id,version,annealing_start,annealing_steps,noise_level,bit_diff,precision,exact_match,repetitions,chunk_size
2025-08-04T17:39:40.714079,key_2,1.3-A,0.3,10,0.55,62,51.56,False,3,16
2025-08-04T17:39:40.722835,key_3,1.3-A,0.3,10,0.25,0,100.00,True,3,16
2025-08-04T17:39:40.731809,key_3,1.3-A,0.3,10,0.3,0,100.00,True,3,16
2025-08-04T17:39:40.740724,key_3,1.3-A,0.3,10,0.35,0,100.00,True,3,16
2025-08-04T17:39:40.749823,key_3,1.3-A,0.3,10,0.4,0,100.00,True,3,16
2025-08-04T17:39:40.758765,key_3,1.3-A,0.3,10,0.45,0,100.00,True,3,16
2025-08-04T17:39:40.768051,key_3,1.3-A,0.3,10,0.5,66,48.44,False,3,16
2025-08-04T17:39:40.777300,key_3,1.3-A,0.3,10,0.55,128,0.00,False,3,16
2025-08-04T17:39:40.784981,key_1,1.3-A,0.3,10,0.25,0,100.00,True,3,32
2025-08-04T17:39:40.790458,key_1,1.3-A,0.3,10,0.3,0,100.00,True,3,32
2025-08-04T17:39:40.796461,key_1,1.3-A,0.3,10,0.35,0,100.00,True,3,32
2025-08-04T17:39:40.801938,key_1,1.3-A,0.3,10,0.4,0,100.00,True,3,32
2025-08-04T17:39:40.807368,key_1,1.3-A,0.3,10,0.45,0,100.00,True,3,32
2025-08-04T17:39:40.813393,key_1,1.3-A,0.3,10,0.5,63,50.78,False,3,32
2025-08-04T17:39:40.818944,key_1,1.3-A,0.3,10,0.55,128,0.00,False,3,32
2025-08-04T17:39:40.824398,key_2,1.3-A,0.3,10,0.25,0,100.00,True,3,32
2025-08-04T17:39:40.830036,key_2,1.3-A,0.3,10,0.3,0,100.00,True,3,32
2025-08-04T17:39:40.835563,key_2,1.3-A,0.3,10,0.35,0,100.00,True,3,32
2025-08-04T17:39:40.841004,key_2,1.3-A,0.3,10,0.4,0,100.00,True,3,32
2025-08-04T17:39:40.846747,key_2,1.3-A,0.3,10,0.45,35,72.66,False,3,32
2025-08-04T17:39:40.852289,key_2,1.3-A,0.3,10,0.5,62,51.56,False,3,32
2025-08-04T17:39:40.857754,key_2,1.3-A,0.3,10,0.55,128,0.00,False,3,32
2025-08-04T17:39:40.863335,key_3,1.3-A,0.3,10,0.25,0,100.00,True,3,32
2025-08-04T17:39:40.868816,key_3,1.3-A,0.3,10,0.3,0,100.00,True,3,32
2025-08-04T17:39:40.874316,key_3,1.3-A,0.3,10,0.35,0,100.00,True,3,32
2025-08-04T17:39:40.880032,key_3,1.3-A,0.3,10,0.4,0,100.00,True,3,32
2025-08-04T17:39:40.885534,key_3,1.3-A,0.3,10,0.45,73,42.97,False,3,32
2025-08-04T17:39:40.891081,key_3,1.3-A,0.3,10,0.5,55,57.03,False,3,32
2025-08-04T17:39:40.896683,key_3,1.3-A,0.3,10,0.55,55,57.03,False,3,32
2025-08-04T17:39:40.995395,key_1,1.3-A,0.3,10,0.25,0,100.00,True,5,1
2025-08-04T17:39:41.092649,key_1,1.3-A,0.3,10,0.3,0,100.00,True,5,1
2025-08-04T17:39:41.189239,key_1,1.3-A,0.3,10,0.35,0,100.00,True,5,1
2025-08-04T17:39:41.286097,key_1,1.3-A,0.3,10,0.4,0,100.00,True,5,1
2025-08-04T17:39:41.382781,key_1,1.3-A,0.3,10,0.45,58,54.69,False,5,1
2025-08-04T17:39:41.479295,key_1,1.3-A,0.3,10,0.5,58,54.69,False,5,1
2025-08-04T17:39:41.575459,key_1,1.3-A,0.3,10,0.55,128,0.00,False,5,1
2025-08-04T17:39:41.672788,key_2,1.3-A,0.3,10,0.25,0,100.00,True,5,1
2025-08-04T17:39:41.769153,key_2,1.3-A,0.3,10,0.3,0,100.00,True,5,1
2025-08-04T17:39:41.867264,key_2,1.3-A,0.3,10,0.35,34,73.44,False,5,1
2025-08-04T17:39:41.965167,key_2,1.3-A,0.3,10,0.4,58,54.69,False,5,1
2025-08-04T17:39:42.061479,key_2,1.3-A,0.3,10,0.45,0,100.00,True,5,1
2025-08-04T17:39:42.158288,key_2,1.3-A,0.3,10,0.5,58,54.69,False,5,1
2025-08-04T17:39:42.265447,key_2,1.3-A,0.3,10,0.55,58,54.69,False,5,1
2025-08-04T17:39:42.363268,key_3,1.3-A,0.3,10,0.25,0,100.00,True,5,1
2025-08-04T17:39:42.460957,key_3,1.3-A,0.3,10,0.3,0,100.00,True,5,1
2025-08-04T17:39:42.557598,key_3,1.3-A,0.3,10,0.35,0,100.00,True,5,1
2025-08-04T17:39:42.655183,key_3,1.3-A,0.3,10,0.4,0,100.00,True,5,1
2025-08-04T17:39:42.751336,key_3,1.3-A,0.3,10,0.45,0,100.00,True,5,1
2025-08-04T17:39:42.847985,key_3,1.3-A,0.3,10,0.5,62,51.56,False,5,1
2025-08-04T17:39:42.944416,key_3,1.3-A,0.3,10,0.55,128,0.00,False,5,1
2025-08-04T17:39:42.973939,key_1,1.3-A,0.3,10,0.25,0,100.00,True,5,4
2025-08-04T17:39:43.001348,key_1,1.3-A,0.3,10,0.3,0,100.00,True,5,4
2025-08-04T17:39:43.028338,key_1,1.3-A,0.3,10,0.35,0,100.00,True,5,4
2025-08-04T17:39:43.054906,key_1,1.3-A,0.3,10,0.4,31,75.78,False,5,4
2025-08-04T17:39:43.081686,key_1,1.3-A,0.3,10,0.45,69,46.09,False,5,4
2025-08-04T17:39:43.108395,key_1,1.3-A,0.3,10,0.5,69,46.09,False,5,4
2025-08-04T17:39:43.135520,key_1,1.3-A,0.3,10,0.55,69,46.09,False,5,4
2025-08-04T17:39:43.162163,key_2,1.3-A,0.3,10,0.25,0,100.00,True,5,4
2025-08-04T17:39:43.188838,key_2,1.3-A,0.3,10,0.3,0,100.00,True,5,4
2025-08-04T17:39:43.215904,key_2,1.3-A,0.3,10,0.35,0,100.00,True,5,4
2025-08-04T17:39:43.242671,key_2,1.3-A,0.3,10,0.4,30,76.56,False,5,4
2025-08-04T17:39:43.269465,key_2,1.3-A,0.3,10,0.45,57,55.47,False,5,4
2025-08-04T17:39:43.296281,key_2,1.3-A,0.3,10,0.5,59,53.91,False,5,4
2025-08-04T17:39:43.322634,key_2,1.3-A,0.3,10,0.55,128,0.00,False,5,4
2025-08-04T17:39:43.349070,key_3,1.3-A,0.3,10,0.25,0,100.00,True,5,4
2025-08-04T17:39:43.375903,key_3,1.3-A,0.3,10,0.3,0,100.00,True,5,4
2025-08-04T17:39:43.403018,key_3,1.3-A,0.3,10,0.35,0,100.00,True,5,4
2025-08-04T17:39:43.429782,key_3,1.3-A,0.3,10,0.4,0,100.00,True,5,4
2025-08-04T17:39:43.456470,key_3,1.3-A,0.3,10,0.45,0,100.00,True,5,4
2025-08-04T17:39:43.483224,key_3,1.3-A,0.3,10,0.5,71,44.53,False,5,4
2025-08-04T17:39:43.510325,key_3,1.3-A,0.3,10,0.55,128,0.00,False,5,4
2025-08-04T17:39:43.528325,key_1,1.3-A,0.3,10,0.25,1,99.22,False,5,8
2025-08-04T17:39:43.543030,key_1,1.3-A,0.3,10,0.3,1,99.22,False,5,8
2025-08-04T17:39:43.557804,key_1,1.3-A,0.3,10,0.35,1,99.22,False,5,8
2025-08-04T17:39:43.572630,key_1,1.3-A,0.3,10,0.4,1,99.22,False,5,8
2025-08-04T17:39:43.587347,key_1,1.3-A,0.3,10,0.45,61,52.34,False,5,8
2025-08-04T17:39:43.601981,key_1,1.3-A,0.3,10,0.5,61,52.34,False,5,8
2025-08-04T17:39:43.616764,key_1,1.3-A,0.3,10,0.55,95,25.78,False,5,8
2025-08-04T17:39:43.631618,key_2,1.3-A,0.3,10,0.25,0,100.00,True,5,8
2025-08-04T17:39:43.647084,key_2,1.3-A,0.3,10,0.3,0,100.00,True,5,8
2025-08-04T17:39:43.661935,key_2,1.3-A,0.3,10,0.35,0,100.00,True,5,8
2025-08-04T17:39:43.676531,key_2,1.3-A,0.3,10,0.4,0,100.00,True,5,8
2025-08-04T17:39:43.691095,key_2,1.3-A,0.3,10,0.45,0,100.00,True,5,8
2025-08-04T17:39:43.706201,key_2,1.3-A,0.3,10,0.5,62,51.56,False,5,8
2025-08-04T17:39:43.720891,key_2,1.3-A,0.3,10,0.55,128,0.00,False,5,8
2025-08-04T17:39:43.735526,key_3,1.3-A,0.3,10,0.25,0,100.00,True,5,8
2025-08-04T17:39:43.750328,key_3,1.3-A,0.3,10,0.3,0,100.00,True,5,8
2025-08-04T17:39:43.765264,key_3,1.3-A,0.3,10,0.35,0,100.00,True,5,8
2025-08-04T17:39:43.779975,key_3,1.3-A,0.3,10,0.4,0,100.00,True,5,8
2025-08-04T17:39:43.795260,key_3,1.3-A,0.3,10,0.45,0,100.00,True,5,8
2025-08-04T17:39:43.809960,key_3,1.3-A,0.3,10,0.5,128,0.00,False,5,8
2025-08-04T17:39:43.824582,key_3,1.3-A,0.3,10,0.55,64,50.00,False,5,8
2025-08-04T17:39:43.836251,key_1,1.3-A,0.3,10,0.25,0,100.00,True,5,16
2025-08-04T17:39:43.845194,key_1,1.3-A,0.3,10,0.3,0,100.00,True,5,16
2025-08-04T17:39:43.854618,key_1,1.3-A,0.3,10,0.35,0,100.00,True,5,16
2025-08-04T17:39:43.863592,key_1,1.3-A,0.3,10,0.4,0,100.00,True,5,16
2025-08-04T17:39:43.872381,key_1,1.3-A,0.3,10,0.45,63,50.78,False,5,16
2025-08-04T17:39:43.881663,key_1,1.3-A,0.3,10,0.5,65,49.22,False,5,16
2025-08-04T17:39:43.890433,key_1,1.3-A,0.3,10,0.55,63,50.78,False,5,16
2025-08-04T17:39:43.899467,key_2,1.3-A,0.3,10,0.25,0,100.00,True,5,16
2025-08-04T17:39:43.908279,key_2,1.3-A,0.3,10,0.3,0,100.00,True,5,16
2025-08-04T17:39:43.917596,key_2,1.3-A,0.3,10,0.35,0,100.00,True,5,16
2025-08-04T17:39:43.926624,key_2,1.3-A,0.3,10,0.4,0,100.00,True,5,16
2025-08-04T17:39:43.935522,key_2,1.3-A,0.3,10,0.45,0,100.00,True,5,16
2025-08-04T17:39:43.944516,key_2,1.3-A,0.3,10,0.5,65,49.22,False,5,16
2025-08-04T17:39:43.953418,key_2,1.3-A,0.3,10,0.55,128,0.00,False,5,16
2025-08-04T17:39:43.962939,key_3,1.3-A,0.3,10,0.25,0,100.00,True,5,16
2025-08-04T17:39:43.971991,key_3,1.3-A,0.3,10,0.3,0,100.00,True,5,16
2025-08-04T17:39:43.981425,key_3,1.3-A,0.3,10,0.35,0,100.00,True,5,16
2025-08-04T17:39:43.990218,key_3,1.3-A,0.3,10,0.4,0,100.00,True,5,16
2025-08-04T17:39:43.999285,key_3,1.3-A,0.3,10,0.45,70,45.31,False,5,16
2025-08-04T17:39:44.008091,key_3,1.3-A,0.3,10,0.5,58,54.69,False,5,16
2025-08-04T17:39:44.017202,key_3,1.3-A,0.3,10,0.55,128,0.00,False,5,16
2025-08-04T17:39:44.024930,key_1,1.3-A,0.3,10,0.25,1,99.22,False,5,32
2025-08-04T17:39:44.031097,key_1,1.3-A,0.3,10,0.3,1,99.22,False,5,32
2025-08-04T17:39:44.036700,key_1,1.3-A,0.3,10,0.35,1,99.22,False,5,32
2025-08-04T17:39:44.042327,key_1,1.3-A,0.3,10,0.4,1,99.22,False,5,32
2025-08-04T17:39:44.048102,key_1,1.3-A,0.3,10,0.45,79,38.28,False,5,32
2025-08-04T17:39:44.053748,key_1,1.3-A,0.3,10,0.5,49,61.72,False,5,32
2025-08-04T17:39:44.059227,key_1,1.3-A,0.3,10,0.55,127,0.78,False,5,32
2025-08-04T17:39:44.065036,key_2,1.3-A,0.3,10,0.25,0,100.00,True,5,32
2025-08-04T17:39:44.070554,key_2,1.3-A,0.3,10,0.3,0,100.00,True,5,32
2025-08-04T17:39:44.076110,key_2,1.3-A,0.3,10,0.35,0,100.00,True,5,32
2025-08-04T17:39:44.081793,key_2,1.3-A,0.3,10,0.4,48,62.50,False,5,32
2025-08-04T17:39:44.087318,key_2,1.3-A,0.3,10,0.45,63,50.78,False,5,32
2025-08-04T17:39:44.092857,key_2,1.3-A,0.3,10,0.5,48,62.50,False,5,32
2025-08-04T17:39:44.098777,key_2,1.3-A,0.3,10,0.55,65,49.22,False,5,32
2025-08-04T17:39:44.104295,key_3,1.3-A,0.3,10,0.25,0,100.00,True,5,32
2025-08-04T17:39:44.109886,key_3,1.3-A,0.3,10,0.3,0,100.00,True,5,32
2025-08-04T17:39:44.115541,key_3,1.3-A,0.3,10,0.35,0,100.00,True,5,32
2025-08-04T17:39:44.121016,key_3,1.3-A,0.3,10,0.4,0,100.00,True,5,32
2025-08-04T17:39:44.126551,key_3,1.3-A,0.3,10,0.45,63,50.78,False,5,32
2025-08-04T17:39:44.132231,key_3,1.3-A,0.3,10,0.5,65,49.22,False,5,32
2025-08-04T17:39:44.137718,key_3,1.3-A,0.3,10,0.55,57,55.47,False,5,32
2025-08-04T17:39:44.236659,key_1,1.3-A,0.3,10,0.25,0,100.00,True,7,1
2025-08-04T17:39:44.333333,key_1,1.3-A,0.3,10,0.3,0,100.00,True,7,1
2025-08-04T17:39:44.430599,key_1,1.3-A,0.3,10,0.35,0,100.00,True,7,1
2025-08-04T17:39:44.527675,key_1,1.3-A,0.3,10,0.4,0,100.00,True,7,1
2025-08-04T17:39:44.625596,key_1,1.3-A,0.3,10,0.45,0,100.00,True,7,1
2025-08-04T17:39:44.723111,key_1,1.3-A,0.3,10,0.5,64,50.00,False,7,1
2025-08-04T17:39:44.820104,key_1,1.3-A,0.3,10,0.55,64,50.00,False,7,1
2025-08-04T17:39:44.916860,key_2,1.3-A,0.3,10,0.25,0,100.00,True,7,1
2025-08-04T17:39:45.013534,key_2,1.3-A,0.3,10,0.3,0,100.00,True,7,1
2025-08-04T17:39:45.110327,key_2,1.3-A,0.3,10,0.35,0,100.00,True,7,1
2025-08-04T17:39:45.206304,key_2,1.3-A,0.3,10,0.4,0,100.00,True,7,1
2025-08-04T17:39:45.303521,key_2,1.3-A,0.3,10,0.45,69,46.09,False,7,1
2025-08-04T17:39:45.399698,key_2,1.3-A,0.3,10,0.5,64,50.00,False,7,1
2025-08-04T17:39:45.496698,key_2,1.3-A,0.3,10,0.55,128,0.00,False,7,1
2025-08-04T17:39:45.593494,key_3,1.3-A,0.3,10,0.25,0,100.00,True,7,1
2025-08-04T17:39:45.692809,key_3,1.3-A,0.3,10,0.3,0,100.00,True,7,1
2025-08-04T17:39:45.790178,key_3,1.3-A,0.3,10,0.35,0,100.00,True,7,1
2025-08-04T17:39:45.886048,key_3,1.3-A,0.3,10,0.4,0,100.00,True,7,1
2025-08-04T17:39:45.983520,key_3,1.3-A,0.3,10,0.45,75,41.41,False,7,1
2025-08-04T17:39:46.081962,key_3,1.3-A,0.3,10,0.5,59,53.91,False,7,1
2025-08-04T17:39:46.179973,key_3,1.3-A,0.3,10,0.55,53,58.59,False,7,1
2025-08-04T17:39:46.210243,key_1,1.3-A,0.3,10,0.25,1,99.22,False,7,4
2025-08-04T17:39:46.246716,key_1,1.3-A,0.3,10,0.3,1,99.22,False,7,4
2025-08-04T17:39:46.274234,key_1,1.3-A,0.3,10,0.35,1,99.22,False,7,4
2025-08-04T17:39:46.301202,key_1,1.3-A,0.3,10,0.4,63,50.78,False,7,4
2025-08-04T17:39:46.327900,key_1,1.3-A,0.3,10,0.45,1,99.22,False,7,4
2025-08-04T17:39:46.354218,key_1,1.3-A,0.3,10,0.5,127,0.78,False,7,4
2025-08-04T17:39:46.381186,key_1,1.3-A,0.3,10,0.55,69,46.09,False,7,4
2025-08-04T17:39:46.408260,key_2,1.3-A,0.3,10,0.25,1,99.22,False,7,4
2025-08-04T17:39:46.435502,key_2,1.3-A,0.3,10,0.3,1,99.22,False,7,4
2025-08-04T17:39:46.462724,key_2,1.3-A,0.3,10,0.35,1,99.22,False,7,4
2025-08-04T17:39:46.489429,key_2,1.3-A,0.3,10,0.4,1,99.22,False,7,4
2025-08-04T17:39:46.516857,key_2,1.3-A,0.3,10,0.45,1,99.22,False,7,4
2025-08-04T17:39:46.543971,key_2,1.3-A,0.3,10,0.5,99,22.66,False,7,4
2025-08-04T17:39:46.571039,key_2,1.3-A,0.3,10,0.55,63,50.78,False,7,4
2025-08-04T17:39:46.598273,key_3,1.3-A,0.3,10,0.25,0,100.00,True,7,4
2025-08-04T17:39:46.624520,key_3,1.3-A,0.3,10,0.3,0,100.00,True,7,4
2025-08-04T17:39:46.651207,key_3,1.3-A,0.3,10,0.35,0,100.00,True,7,4
2025-08-04T17:39:46.678179,key_3,1.3-A,0.3,10,0.4,0,100.00,True,7,4
2025-08-04T17:39:46.704793,key_3,1.3-A,0.3,10,0.45,64,50.00,False,7,4
2025-08-04T17:39:46.731428,key_3,1.3-A,0.3,10,0.5,64,50.00,False,7,4
2025-08-04T17:39:46.757956,key_3,1.3-A,0.3,10,0.55,64,50.00,False,7,4
2025-08-04T17:39:46.775810,key_1,1.3-A,0.3,10,0.25,1,99.22,False,7,8
2025-08-04T17:39:46.790315,key_1,1.3-A,0.3,10,0.3,1,99.22,False,7,8
2025-08-04T17:39:46.805348,key_1,1.3-A,0.3,10,0.35,1,99.22,False,7,8
2025-08-04T17:39:46.820554,key_1,1.3-A,0.3,10,0.4,1,99.22,False,7,8
2025-08-04T17:39:46.835243,key_1,1.3-A,0.3,10,0.45,1,99.22,False,7,8
2025-08-04T17:39:46.850284,key_1,1.3-A,0.3,10,0.5,62,51.56,False,7,8
2025-08-04T17:39:46.864944,key_1,1.3-A,0.3,10,0.55,66,48.44,False,7,8
2025-08-04T17:39:46.879678,key_2,1.3-A,0.3,10,0.25,0,100.00,True,7,8
2025-08-04T17:39:46.894456,key_2,1.3-A,0.3,10,0.3,0,100.00,True,7,8
2025-08-04T17:39:46.909641,key_2,1.3-A,0.3,10,0.35,0,100.00,True,7,8
2025-08-04T17:39:46.924485,key_2,1.3-A,0.3,10,0.4,0,100.00,True,7,8
2025-08-04T17:39:46.939176,key_2,1.3-A,0.3,10,0.45,53,58.59,False,7,8
2025-08-04T17:39:46.954604,key_2,1.3-A,0.3,10,0.5,66,48.44,False,7,8
2025-08-04T17:39:46.969375,key_2,1.3-A,0.3,10,0.55,66,48.44,False,7,8
2025-08-04T17:39:46.984152,key_3,1.3-A,0.3,10,0.25,0,100.00,True,7,8
2025-08-04T17:39:46.998907,key_3,1.3-A,0.3,10,0.3,0,100.00,True,7,8
2025-08-04T17:39:47.014008,key_3,1.3-A,0.3,10,0.35,0,100.00,True,7,8
2025-08-04T17:39:47.028814,key_3,1.3-A,0.3,10,0.4,0,100.00,True,7,8
2025-08-04T17:39:47.043625,key_3,1.3-A,0.3,10,0.45,0,100.00,True,7,8
2025-08-04T17:39:47.058132,key_3,1.3-A,0.3,10,0.5,0,100.00,True,7,8
2025-08-04T17:39:47.073211,key_3,1.3-A,0.3,10,0.55,128,0.00,False,7,8
2025-08-04T17:39:47.084777,key_1,1.3-A,0.3,10,0.25,0,100.00,True,7,16
2025-08-04T17:39:47.093789,key_1,1.3-A,0.3,10,0.3,0,100.00,True,7,16
2025-08-04T17:39:47.102697,key_1,1.3-A,0.3,10,0.35,0,100.00,True,7,16
2025-08-04T17:39:47.111809,key_1,1.3-A,0.3,10,0.4,0,100.00,True,7,16
2025-08-04T17:39:47.120609,key_1,1.3-A,0.3,10,0.45,63,50.78,False,7,16
2025-08-04T17:39:47.129705,key_1,1.3-A,0.3,10,0.5,71,44.53,False,7,16
2025-08-04T17:39:47.138570,key_1,1.3-A,0.3,10,0.55,71,44.53,False,7,16
2025-08-04T17:39:47.147641,key_2,1.3-A,0.3,10,0.25,0,100.00,True,7,16
2025-08-04T17:39:47.156421,key_2,1.3-A,0.3,10,0.3,0,100.00,True,7,16
2025-08-04T17:39:47.165871,key_2,1.3-A,0.3,10,0.35,0,100.00,True,7,16
2025-08-04T17:39:47.174714,key_2,1.3-A,0.3,10,0.4,32,75.00,False,7,16
2025-08-04T17:39:47.183874,key_2,1.3-A,0.3,10,0.45,58,54.69,False,7,16
2025-08-04T17:39:47.192792,key_2,1.3-A,0.3,10,0.5,58,54.69,False,7,16
2025-08-04T17:39:47.201921,key_2,1.3-A,0.3,10,0.55,65,49.22,False,7,16
2025-08-04T17:39:47.211100,key_3,1.3-A,0.3,10,0.25,1,99.22,False,7,16
2025-08-04T17:39:47.219941,key_3,1.3-A,0.3,10,0.3,1,99.22,False,7,16
2025-08-04T17:39:47.228998,key_3,1.3-A,0.3,10,0.35,1,99.22,False,7,16
2025-08-04T17:39:47.237895,key_3,1.3-A,0.3,10,0.4,27,78.91,False,7,16
2025-08-04T17:39:47.247469,key_3,1.3-A,0.3,10,0.45,1,99.22,False,7,16
2025-08-04T17:39:47.256415,key_3,1.3-A,0.3,10,0.5,56,56.25,False,7,16
2025-08-04T17:39:47.265624,key_3,1.3-A,0.3,10,0.55,127,0.78,False,7,16
2025-08-04T17:39:47.273734,key_1,1.3-A,0.3,10,0.25,0,100.00,True,7,32
2025-08-04T17:39:47.279574,key_1,1.3-A,0.3,10,0.3,0,100.00,True,7,32
2025-08-04T17:39:47.285300,key_1,1.3-A,0.3,10,0.35,0,100.00,True,7,32
2025-08-04T17:39:47.290769,key_1,1.3-A,0.3,10,0.4,0,100.00,True,7,32
2025-08-04T17:39:47.296510,key_1,1.3-A,0.3,10,0.45,0,100.00,True,7,32
2025-08-04T17:39:47.302069,key_1,1.3-A,0.3,10,0.5,63,50.78,False,7,32
2025-08-04T17:39:47.307607,key_1,1.3-A,0.3,10,0.55,128,0.00,False,7,32
2025-08-04T17:39:47.313469,key_2,1.3-A,0.3,10,0.25,0,100.00,True,7,32
2025-08-04T17:39:47.318987,key_2,1.3-A,0.3,10,0.3,0,100.00,True,7,32
2025-08-04T17:39:47.324491,key_2,1.3-A,0.3,10,0.35,0,100.00,True,7,32
2025-08-04T17:39:47.330205,key_2,1.3-A,0.3,10,0.4,0,100.00,True,7,32
2025-08-04T17:39:47.335744,key_2,1.3-A,0.3,10,0.45,54,57.81,False,7,32
2025-08-04T17:39:47.341254,key_2,1.3-A,0.3,10,0.5,74,42.19,False,7,32
2025-08-04T17:39:47.346967,key_2,1.3-A,0.3,10,0.55,74,42.19,False,7,32
2025-08-04T17:39:47.352424,key_3,1.3-A,0.3,10,0.25,0,100.00,True,7,32
2025-08-04T17:39:47.357902,key_3,1.3-A,0.3,10,0.3,0,100.00,True,7,32
2025-08-04T17:39:47.363869,key_3,1.3-A,0.3,10,0.35,0,100.00,True,7,32
2025-08-04T17:39:47.369404,key_3,1.3-A,0.3,10,0.4,0,100.00,True,7,32
2025-08-04T17:39:47.374844,key_3,1.3-A,0.3,10,0.45,0,100.00,True,7,32
2025-08-04T17:39:47.380690,key_3,1.3-A,0.3,10,0.5,61,52.34,False,7,32
2025-08-04T17:39:47.386314,key_3,1.3-A,0.3,10,0.55,65,49.22,False,7,32
2025-08-04T17:39:47.486825,key_1,1.3-A,0.3,10,0.25,1,99.22,False,10,1
2025-08-04T17:39:47.583249,key_1,1.3-A,0.3,10,0.3,1,99.22,False,10,1
2025-08-04T17:39:47.681070,key_1,1.3-A,0.3,10,0.35,1,99.22,False,10,1
2025-08-04T17:39:47.777967,key_1,1.3-A,0.3,10,0.4,1,99.22,False,10,1
2025-08-04T17:39:47.873719,key_1,1.3-A,0.3,10,0.45,1,99.22,False,10,1
2025-08-04T17:39:47.972507,key_1,1.3-A,0.3,10,0.5,67,47.66,False,10,1
2025-08-04T17:39:48.069254,key_1,1.3-A,0.3,10,0.55,64,50.00,False,10,1
2025-08-04T17:39:48.166095,key_2,1.3-A,0.3,10,0.25,0,100.00,True,10,1
2025-08-04T17:39:48.262415,key_2,1.3-A,0.3,10,0.3,0,100.00,True,10,1
2025-08-04T17:39:48.359612,key_2,1.3-A,0.3,10,0.35,0,100.00,True,10,1
2025-08-04T17:39:48.456251,key_2,1.3-A,0.3,10,0.4,57,55.47,False,10,1
2025-08-04T17:39:48.553218,key_2,1.3-A,0.3,10,0.45,0,100.00,True,10,1
2025-08-04T17:39:48.651083,key_2,1.3-A,0.3,10,0.5,0,100.00,True,10,1
2025-08-04T17:39:48.748140,key_2,1.3-A,0.3,10,0.55,128,0.00,False,10,1
2025-08-04T17:39:48.847129,key_3,1.3-A,0.3,10,0.25,1,99.22,False,10,1
2025-08-04T17:39:48.943879,key_3,1.3-A,0.3,10,0.3,1,99.22,False,10,1
2025-08-04T17:39:49.040045,key_3,1.3-A,0.3,10,0.35,1,99.22,False,10,1
2025-08-04T17:39:49.136701,key_3,1.3-A,0.3,10,0.4,1,99.22,False,10,1
2025-08-04T17:39:49.234027,key_3,1.3-A,0.3,10,0.45,61,52.34,False,10,1
2025-08-04T17:39:49.330946,key_3,1.3-A,0.3,10,0.5,58,54.69,False,10,1
2025-08-04T17:39:49.428655,key_3,1.3-A,0.3,10,0.55,70,45.31,False,10,1
2025-08-04T17:39:49.457496,key_1,1.3-A,0.3,10,0.25,0,100.00,True,10,4
2025-08-04T17:39:49.485257,key_1,1.3-A,0.3,10,0.3,0,100.00,True,10,4
2025-08-04T17:39:49.511385,key_1,1.3-A,0.3,10,0.35,0,100.00,True,10,4
2025-08-04T17:39:49.537950,key_1,1.3-A,0.3,10,0.4,0,100.00,True,10,4
2025-08-04T17:39:49.564249,key_1,1.3-A,0.3,10,0.45,0,100.00,True,10,4
2025-08-04T17:39:49.590390,key_1,1.3-A,0.3,10,0.5,60,53.12,False,10,4
2025-08-04T17:39:49.616518,key_1,1.3-A,0.3,10,0.55,60,53.12,False,10,4
2025-08-04T17:39:49.642998,key_2,1.3-A,0.3,10,0.25,1,99.22,False,10,4
2025-08-04T17:39:49.669269,key_2,1.3-A,0.3,10,0.3,1,99.22,False,10,4
2025-08-04T17:39:49.695430,key_2,1.3-A,0.3,10,0.35,1,99.22,False,10,4
2025-08-04T17:39:49.721901,key_2,1.3-A,0.3,10,0.4,1,99.22,False,10,4
2025-08-04T17:39:49.748160,key_2,1.3-A,0.3,10,0.45,58,54.69,False,10,4
2025-08-04T17:39:49.774263,key_2,1.3-A,0.3,10,0.5,70,45.31,False,10,4
2025-08-04T17:39:49.800796,key_2,1.3-A,0.3,10,0.55,127,0.78,False,10,4
2025-08-04T17:39:49.827151,key_3,1.3-A,0.3,10,0.25,0,100.00,True,10,4
2025-08-04T17:39:49.853611,key_3,1.3-A,0.3,10,0.3,0,100.00,True,10,4
2025-08-04T17:39:49.879785,key_3,1.3-A,0.3,10,0.35,0,100.00,True,10,4
2025-08-04T17:39:49.906192,key_3,1.3-A,0.3,10,0.4,0,100.00,True,10,4
2025-08-04T17:39:49.932613,key_3,1.3-A,0.3,10,0.45,30,76.56,False,10,4
2025-08-04T17:39:49.958792,key_3,1.3-A,0.3,10,0.5,57,55.47,False,10,4
2025-08-04T17:39:49.990389,key_3,1.3-A,0.3,10,0.55,99,22.66,False,10,4
2025-08-04T17:39:50.010265,key_1,1.3-A,0.3,10,0.25,1,99.22,False,10,8
2025-08-04T17:39:50.024751,key_1,1.3-A,0.3,10,0.3,1,99.22,False,10,8
2025-08-04T17:39:50.039348,key_1,1.3-A,0.3,10,0.35,1,99.22,False,10,8
2025-08-04T17:39:50.053841,key_1,1.3-A,0.3,10,0.4,1,99.22,False,10,8
2025-08-04T17:39:50.068417,key_1,1.3-A,0.3,10,0.45,57,55.47,False,10,8
2025-08-04T17:39:50.082856,key_1,1.3-A,0.3,10,0.5,55,57.03,False,10,8
2025-08-04T17:39:50.097285,key_1,1.3-A,0.3,10,0.55,73,42.97,False,10,8
2025-08-04T17:39:50.111835,key_2,1.3-A,0.3,10,0.25,1,99.22,False,10,8
2025-08-04T17:39:50.126218,key_2,1.3-A,0.3,10,0.3,1,99.22,False,10,8
